# NASA POWER daily point,lat=-0.79355,lon=100.28917,grid_elev_m=81.29,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
20040605,3.17,4.6694,2.0407,2.928,0.5,27.0,27.23,26.85,83.6,2.24,4.15,1.96,100.01
20040606,14.38,4.3164,2.1362,2.2462,0.47,27.01,27.6,26.29,82.93,1.84,3.0,1.61,100.05
20040607,4.74,3.0998,0.6526,2.0875,0.33,26.91,27.37,26.59,85.36,3.99,5.58,3.47,100.1
20040608,7.62,5.6801,4.5055,2.1749,0.61,27.47,28.57,26.67,83.38,4.37,5.66,3.79,100.03
20040609,3.78,3.8693,0.7817,2.6069,0.42,26.81,27.6,26.15,87.57,3.55,4.98,3.14,100.03
20040610,1.23,5.634,5.495,2.3498,0.61,27.06,27.93,26.07,78.91,2.7,5.85,2.36,100.06
20040611,0.86,6.2035,6.5652,1.6752,0.67,27.53,28.4,26.6,78.71,1.25,2.25,1.11,99.99
20040612,0.1,6.4171,6.6394,1.6642,0.7,28.05,28.76,27.43,74.46,1.85,2.16,1.65,100.06
20040613,0.0,6.2278,6.7207,1.9932,0.68,28.66,29.41,27.98,66.42,1.41,2.24,1.25,100.1
20040614,0.01,6.0782,5.195,2.1672,0.66,28.44,29.03,27.88,67.74,1.18,1.85,1.04,100.15
20040615,0.03,6.2028,5.4324,2.1372,0.67,28.2,28.72,27.64,70.6,1.4,2.08,1.25,100.25
20040616,0.05,5.9858,5.215,2.1017,0.65,28.32,28.86,27.95,70.18,1.49,1.83,1.33,100.22
20040617,0.12,6.2179,5.7134,1.949,0.68,27.98,28.5,27.47,73.77,1.92,2.45,1.69,100.22
20040618,0.05,5.9666,5.6352,1.873,0.65,27.65,28.44,27.18,71.71,1.0,2.2,0.89,100.25
20040619,0.03,5.4113,3.6254,2.4202,0.59,27.41,28.04,26.93,75.74,2.03,2.22,1.81,100.28
20040620,0.22,5.8003,5.0419,2.3503,0.63,27.26,27.77,26.64,77.99,2.07,2.64,1.83,100.36
20040621,0.23,5.7336,4.4059,2.4,0.62,27.26,27.96,26.82,79.15,2.19,3.56,1.91,100.41
20040622,1.47,4.5206,2.3158,2.4324,0.49,26.81,27.2,26.18,81.96,2.34,3.64,2.06,100.49
20040623,2.96,4.8166,3.2496,2.2615,0.52,27.27,27.65,27.01,81.28,4.58,5.77,3.95,100.31
20040624,0.15,5.155,3.5618,2.659,0.56,27.37,28.01,26.79,76.8,3.61,5.11,3.13,100.18
20040625,1.77,4.4933,2.808,2.1557,0.49,27.26,27.89,26.84,80.2,2.59,5.87,2.27,100.19
20040626,63.03,1.0284,0.0485,0.781,0.11,26.31,26.97,25.75,87.21,6.67,10.11,5.6,100.23
20040627,4.84,3.761,0.4656,2.7089,0.41,26.53,27.39,26.14,79.4,2.52,4.67,2.2,100.29
20040628,4.0,5.3266,5.219,1.8684,0.58,26.67,27.59,25.69,79.0,1.73,2.6,1.54,100.21
20040629,3.52,4.5958,1.4239,2.8378,0.5,26.65,27.2,26.31,84.56,2.43,3.19,2.12,100.13
20040630,19.17,4.1009,0.5945,2.7677,0.45,26.96,27.93,26.26,85.07,3.62,4.25,3.13,100.05
20040701,24.5,2.9899,0.2206,2.1425,0.32,25.83,26.56,25.25,84.14,1.89,3.76,1.69,100.1
20040702,4.82,5.3275,3.9497,2.5298,0.58,26.91,28.13,25.91,83.49,3.99,4.84,3.46,100.02
20040703,6.59,4.6106,1.8454,2.9705,0.5,26.68,27.4,25.95,84.8,3.61,5.55,3.15,99.95
20040704,6.83,5.1895,4.2835,2.5574,0.56,27.14,28.21,26.43,83.25,4.15,6.02,3.57,99.99
20040705,16.21,4.2677,2.1317,2.3333,0.46,25.58,26.22,25.28,89.8,3.12,4.71,2.73,100.05
20040706,16.8,4.0356,1.2974,2.2382,0.44,25.97,26.41,25.6,89.31,4.98,5.46,4.29,100.07
20040707,53.15,3.9509,1.302,2.6033,0.43,25.49,25.93,25.13,88.72,4.29,5.3,3.72,100.18
20040708,12.01,5.0213,2.9388,2.6998,0.54,26.1,26.94,25.09,83.48,3.61,5.38,3.16,100.19
20040709,0.7,4.9385,2.6328,2.4886,0.53,26.57,27.34,25.92,78.78,1.66,2.63,1.49,100.19
20040710,0.83,4.7376,2.5332,2.2591,0.51,26.41,26.82,26.05,78.96,1.22,2.48,1.09,100.14
20040711,0.8,4.8449,3.0725,2.1494,0.52,26.37,26.89,25.73,80.66,1.49,2.58,1.33,100.06
20040712,0.4,4.141,2.2466,2.1554,0.45,26.37,26.76,25.86,83.35,2.7,3.33,2.38,100.07
20040713,1.55,5.2642,3.9437,2.2056,0.57,26.29,26.92,25.82,83.19,1.97,3.54,1.75,100.04
20040714,4.9,4.1923,1.8713,2.2882,0.45,26.8,27.51,26.17,83.81,2.5,4.13,2.24,99.93
20040715,8.16,4.3956,2.3246,2.2505,0.47,26.29,26.84,25.96,82.77,2.19,3.39,1.93,100.0
20040716,40.95,3.8494,1.4052,2.2507,0.41,25.79,26.25,25.4,87.34,3.44,4.14,3.0,100.14
20040717,15.15,4.398,1.7383,2.8277,0.47,26.13,26.76,25.32,82.98,2.76,4.25,2.43,100.13
20040718,0.03,6.043,4.9548,2.251,0.65,27.15,27.89,26.56,75.16,1.6,2.45,1.43,100.01
20040719,0.72,5.6921,4.6416,2.2709,0.61,27.7,28.31,26.72,73.38,1.6,2.49,1.45,100.0
20040720,2.32,5.4974,4.4501,2.107,0.59,27.54,28.06,26.83,76.43,2.04,2.95,1.83,100.03
20040721,0.43,3.6358,0.4838,2.4821,0.39,27.02,27.9,26.44,76.46,1.33,2.37,1.18,100.04
20040722,0.23,5.9309,5.1094,2.1552,0.63,27.88,28.39,27.4,73.53,1.52,2.72,1.36,100.01
20040723,1.14,5.4989,4.1234,2.2572,0.58,27.03,27.61,26.47,79.79,1.7,2.84,1.5,100.1
20040724,1.7,4.2677,1.489,2.5786,0.45,26.34,26.81,25.76,79.68,2.53,3.57,2.26,100.11
20040725,9.3,4.4038,2.1494,2.4427,0.47,26.22,26.78,25.5,85.14,3.9,5.15,3.4,100.07
20040726,11.1,4.8958,3.2892,2.4655,0.52,26.86,27.74,25.99,77.75,2.35,4.14,2.06,100.0
20040727,2.31,3.8069,0.3974,2.5999,0.4,26.25,26.79,25.65,82.28,2.87,3.76,2.54,100.08
20040728,4.01,3.5023,1.3246,2.0959,0.37,26.07,26.66,25.32,81.68,1.83,2.79,1.62,100.1
20040729,1.21,3.913,0.5386,2.6141,0.41,26.27,26.83,25.57,79.75,1.72,2.02,1.52,100.12
20040730,2.1,4.6884,1.3152,2.7485,0.49,26.55,26.87,26.2,78.75,1.5,2.32,1.35,100.09
20040731,1.81,3.955,0.5323,2.64,0.41,26.39,26.73,26.04,81.87,2.61,3.35,2.3,100.12
20040801,9.97,4.1904,2.1737,2.117,0.44,26.14,26.5,25.87,82.3,2.0,2.87,1.78,100.15
20040802,0.81,5.4713,3.9706,2.28,0.57,26.5,27.11,25.82,78.94,2.15,3.24,1.92,100.11
20040803,0.13,6.3384,5.4026,2.1338,0.66,27.64,28.58,26.61,75.53,1.98,2.84,1.78,100.04
20040804,0.19,6.1601,4.8518,2.341,0.64,27.73,28.57,27.22,77.39,2.36,3.5,2.09,100.07
20040805,0.04,6.3934,5.5373,2.0983,0.66,28.33,29.59,27.34,71.48,2.24,3.73,1.96,100.04
20040806,0.06,6.5462,5.7329,2.0921,0.68,27.59,28.08,27.03,75.76,1.6,2.63,1.44,100.12
20040807,0.25,5.4943,3.0362,2.67,0.57,27.25,28.23,26.48,80.79,2.46,3.62,2.18,100.17
20040808,0.58,5.3784,3.5508,2.761,0.56,27.51,28.14,26.97,81.48,3.5,4.0,3.06,100.2
20040809,1.4,4.9277,1.6514,2.9086,0.51,27.39,28.08,26.98,80.34,3.98,4.65,3.45,100.27
20040810,1.23,5.0515,1.3522,3.2839,0.52,27.01,27.61,26.3,80.02,4.16,4.47,3.57,100.23
20040811,0.86,5.2997,3.5465,2.6472,0.54,26.99,27.58,26.42,79.87,5.32,5.75,4.5,100.24
20040812,1.86,4.9224,2.2577,3.1862,0.51,26.82,27.42,26.25,80.61,5.36,6.83,4.56,100.27
20040813,0.12,4.3457,0.7135,2.8284,0.45,27.26,27.76,26.45,76.7,4.34,5.32,3.74,100.3
20040814,1.09,4.987,2.1614,3.0504,0.51,27.22,27.69,26.67,79.6,3.9,4.87,3.38,100.25
20040815,2.17,5.1622,2.7622,2.6028,0.53,27.23,28.09,26.5,79.84,3.27,4.14,2.85,100.16
20040816,1.04,4.0034,0.8021,2.4122,0.41,27.26,27.7,26.73,80.08,3.63,4.68,3.17,100.16
20040817,0.41,5.5459,3.6156,2.6251,0.56,27.47,28.09,26.86,79.04,3.96,4.93,3.44,100.18
20040818,16.29,5.4002,3.8414,2.3758,0.55,27.35,27.97,26.66,79.57,2.54,3.45,2.23,100.19
20040819,10.06,5.5574,4.0622,2.4065,0.56,27.07,27.85,26.2,80.87,2.23,3.0,1.97,100.07
20040820,2.68,4.6939,1.6219,2.7967,0.47,27.38,27.97,26.72,82.36,3.03,4.12,2.67,99.98
20040821,2.65,5.0623,2.7286,2.5476,0.51,27.7,28.25,27.11,82.76,4.48,5.12,3.88,99.96
20040822,3.15,4.8581,2.899,2.3726,0.49,26.92,27.63,26.54,84.12,3.25,5.8,2.87,100.09
20040823,17.15,4.7117,2.5622,2.3722,0.47,27.38,28.15,26.71,82.05,3.6,4.76,3.14,100.13
20040824,43.9,3.9473,1.0577,2.3825,0.4,27.1,27.3,26.85,87.86,4.7,5.74,4.0,100.15
20040825,36.57,3.6691,0.5419,2.4768,0.37,27.01,27.21,26.86,85.34,5.94,7.93,5.03,100.19
20040826,6.4,4.9574,3.4882,2.5332,0.5,27.24,27.96,26.31,81.26,3.99,6.15,3.4,100.07
20040827,2.68,5.2265,1.813,2.9582,0.52,27.43,28.09,26.7,80.27,3.74,5.65,3.25,100.02
20040828,4.7,3.9919,0.5575,2.6537,0.4,27.29,27.86,26.89,83.13,3.12,4.95,2.7,100.08
20040829,6.39,4.7398,1.3404,3.0103,0.47,26.89,27.18,26.5,82.47,2.77,5.55,2.4,100.11
20040830,6.97,4.9092,2.8231,2.2339,0.49,27.13,28.02,26.05,79.72,2.03,2.96,1.78,100.08
20040831,21.08,4.1515,1.8516,2.1014,0.41,27.5,28.2,26.67,83.13,4.55,5.36,3.94,100.01
20040901,23.1,4.6555,2.5142,2.2711,0.46,27.15,27.57,26.84,84.39,4.8,5.25,4.16,99.97
20040902,20.4,3.9943,0.715,2.5013,0.4,27.18,27.82,26.89,83.9,4.8,5.84,4.14,100.04
20040903,5.69,3.9386,0.3552,2.8968,0.39,27.05,27.61,26.57,84.45,5.01,6.51,4.31,100.14
20040904,1.75,4.5926,1.621,2.5982,0.45,27.46,28.33,26.69,81.42,5.04,6.3,4.34,100.07
20040905,0.94,5.273,2.4341,2.9854,0.52,27.7,28.57,27.19,80.08,4.07,5.17,3.58,100.04
20040906,1.03,5.5582,2.3832,2.9659,0.55,26.75,27.21,26.44,84.17,2.89,5.52,2.57,100.12
20040907,3.0,5.137,2.5567,2.531,0.51,26.42,26.75,26.01,81.81,2.31,3.98,2.08,100.18
20040908,2.48,4.7714,1.4618,2.6782,0.47,27.11,27.6,26.57,78.88,2.29,3.38,2.02,100.14
20040909,2.37,4.6651,1.8761,2.4792,0.46,27.54,28.53,26.44,77.16,1.55,2.28,1.41,100.08
20040910,4.17,4.7155,1.589,2.6285,0.46,28.08,29.24,27.09,75.84,1.26,2.24,1.17,100.07
20040911,6.15,4.5593,0.8237,2.9438,0.45,27.96,28.9,27.06,76.92,1.55,3.03,1.4,100.07
20040912,23.52,4.4424,1.039,2.7461,0.43,27.81,28.43,27.27,79.51,2.44,3.12,2.23,100.16
20040913,16.08,5.4629,3.8249,2.3734,0.53,28.1,29.13,27.25,76.99,1.93,3.2,1.75,100.2
20040914,10.62,5.411,2.8207,2.6215,0.53,27.41,28.34,26.43,83.06,3.99,6.78,3.45,100.19
20040915,22.86,3.9578,1.3694,2.2668,0.39,26.39,26.99,25.75,86.12,4.29,6.24,3.72,100.15
20040916,6.93,3.3259,0.3264,2.3774,0.32,26.7,27.44,25.91,81.7,2.11,2.77,1.9,100.19
20040917,3.53,4.5161,1.2809,2.6851,0.44,26.82,27.41,26.43,84.13,2.06,3.58,1.83,100.16
20040918,6.0,4.3044,1.2418,2.694,0.42,26.13,26.6,25.71,88.74,3.28,4.8,2.87,100.06
20040919,5.16,4.1863,1.165,2.5118,0.41,26.46,27.31,25.31,79.14,1.36,3.08,1.2,100.04
20040920,4.3,4.9217,1.8842,2.6177,0.48,27.06,27.74,26.04,82.52,2.43,3.39,2.23,100.07
20040921,4.68,4.8221,1.9613,2.6935,0.47,27.33,27.96,26.67,81.82,1.46,3.11,1.36,100.07
20040922,4.89,4.5804,2.2812,2.5236,0.44,27.96,28.99,27.05,79.08,1.86,3.33,1.67,99.96
20040923,21.93,4.4174,0.4836,2.9314,0.43,27.4,27.82,27.12,84.94,3.82,5.59,3.32,99.94
20040924,8.84,4.9445,1.0769,3.1951,0.48,27.04,27.24,26.73,84.51,3.51,4.89,3.08,99.92
20040925,16.31,4.4225,1.0078,2.7722,0.43,26.92,27.22,26.39,87.1,3.53,4.11,3.09,99.94
20040926,19.94,4.5869,1.1467,2.7545,0.44,26.78,26.95,26.49,89.97,4.11,5.44,3.58,99.95
20040927,14.97,4.7174,1.1678,3.0804,0.46,26.61,27.01,26.16,89.55,3.28,4.27,2.87,99.93
20040928,5.62,3.6806,0.3914,2.5159,0.36,26.7,27.31,26.12,85.05,3.36,4.47,2.93,99.94
20040929,12.02,3.4639,0.1411,2.556,0.33,26.33,26.73,26.01,89.15,4.39,6.1,3.77,100.06
20040930,4.5,3.7346,0.2134,2.5142,0.36,26.99,28.15,26.05,77.45,3.76,6.15,3.25,100.23
20041001,24.67,5.388,3.264,2.4043,0.52,26.43,27.27,25.46,80.44,1.57,2.19,1.38,100.24
20041002,27.45,5.1914,3.1267,2.376,0.5,26.37,27.02,25.56,82.72,1.86,3.2,1.62,100.14
20041003,6.76,5.5488,3.7975,2.2224,0.54,26.14,27.19,24.75,81.48,3.26,5.11,2.86,100.25
20041004,0.48,6.4826,5.9724,2.4835,0.62,26.86,27.57,26.23,76.18,2.41,4.11,2.1,100.34
20041005,0.15,7.1412,6.5244,2.0587,0.69,26.96,27.77,26.27,77.26,2.44,2.85,2.18,100.34
20041006,0.46,6.8429,5.9328,2.3275,0.66,26.94,27.37,26.37,79.91,2.63,3.33,2.33,100.37
20041007,1.57,6.1932,4.4234,2.3309,0.6,26.96,27.44,26.06,81.4,4.06,4.76,3.54,100.3
20041008,4.34,4.0714,0.6034,2.6659,0.39,26.92,27.36,25.58,81.41,3.78,4.67,3.28,100.24
20041009,7.17,3.9566,0.2654,2.9018,0.38,25.72,26.34,24.86,84.09,1.2,2.12,1.04,100.34
20041010,3.02,5.2085,3.0463,2.209,0.5,26.72,27.29,25.85,80.64,1.95,3.19,1.72,100.32
20041011,4.65,5.1194,2.1797,2.5147,0.49,26.96,27.26,26.41,83.69,3.17,4.43,2.77,100.29
20041012,12.6,3.8491,0.7104,2.4204,0.37,26.45,26.74,26.3,86.31,2.94,4.38,2.57,100.33
20041013,5.24,4.8401,1.5792,2.7158,0.47,26.63,27.22,25.99,85.16,2.54,3.52,2.27,100.34
20041014,3.14,5.7317,3.4231,2.6652,0.55,26.94,27.72,26.43,82.48,3.08,4.05,2.71,100.38
20041015,4.26,4.4422,1.2264,2.5963,0.43,26.91,27.42,26.13,83.25,2.4,3.81,2.08,100.32
20041016,2.42,4.4364,1.3783,2.5277,0.43,26.61,26.94,26.29,83.07,2.01,2.63,1.76,100.26
20041017,19.28,3.7126,0.8515,2.1859,0.36,26.61,27.01,26.17,85.51,3.11,3.69,2.73,100.14
20041018,42.18,3.6259,0.5902,2.1624,0.35,26.73,27.17,26.25,85.03,5.28,7.06,4.52,100.13
20041019,32.85,4.0922,0.9706,2.6969,0.4,26.7,27.46,26.02,83.9,3.95,4.87,3.46,100.06
20041020,12.29,4.0114,0.9742,2.6359,0.39,26.38,26.7,25.89,87.34,3.39,4.96,2.98,99.96
20041021,13.43,3.9396,0.851,2.407,0.38,26.72,27.16,26.27,89.34,5.23,7.4,4.49,99.9
20041022,17.16,2.5819,0.0458,1.9416,0.25,26.5,26.83,26.23,90.58,3.03,4.83,2.7,99.97
20041023,5.39,3.4992,0.2112,2.3856,0.34,26.51,26.84,25.99,88.49,2.55,4.22,2.17,100.0
20041024,4.77,4.884,1.7707,2.6371,0.47,27.27,28.33,26.02,76.85,1.67,2.77,1.49,100.04
20041025,5.28,4.1465,0.883,2.934,0.4,28.09,29.69,26.63,74.75,1.87,2.87,1.67,100.02
20041026,7.3,4.621,2.1254,2.4648,0.45,28.06,29.02,27.24,80.87,1.79,3.96,1.65,99.96
20041027,16.35,4.0246,0.3905,2.8728,0.39,28.06,28.53,27.06,78.3,2.73,3.9,2.37,99.92
20041028,18.96,4.0457,0.4337,2.6854,0.39,27.7,28.41,27.23,77.52,1.4,3.11,1.29,99.94
20041029,12.14,3.847,0.865,2.543,0.37,27.19,28.57,26.41,81.12,2.48,4.79,2.18,99.98
20041030,9.57,4.6166,2.3064,2.4046,0.45,26.66,27.54,26.02,84.8,2.63,3.37,2.35,99.94
20041031,19.55,4.4438,1.9894,2.359,0.43,26.74,27.64,25.84,84.11,2.61,3.99,2.31,99.87
20041101,24.04,4.163,0.3989,2.9158,0.41,26.46,27.39,25.39,85.34,1.83,3.86,1.68,99.86
20041102,8.86,4.5953,1.7724,2.5349,0.45,26.51,27.36,25.39,80.09,1.61,2.68,1.44,99.95
20041103,12.88,4.0877,0.4529,2.9014,0.4,27.41,28.27,26.48,83.87,2.91,4.03,2.63,99.94
20041104,40.02,4.4071,1.9289,2.3189,0.43,27.4,28.19,26.84,83.1,2.83,3.82,2.52,99.95
20041105,13.59,3.78,0.2796,2.6105,0.37,26.57,27.1,25.31,90.11,3.87,5.82,3.41,99.95
20041106,7.53,4.1081,1.0747,2.4305,0.4,25.92,26.7,24.64,81.77,1.84,4.14,1.6,100.05
20041107,4.22,5.0561,2.6674,2.772,0.5,26.41,26.67,26.0,86.34,3.37,4.42,2.94,100.02
20041108,9.53,4.8346,2.4907,2.5738,0.47,25.92,26.31,25.32,88.97,3.67,5.19,3.18,100.03
20041109,2.35,4.9332,2.3366,2.5874,0.48,26.42,27.39,25.19,83.43,1.6,3.1,1.44,100.02
20041110,23.09,4.831,2.6196,2.3683,0.47,27.35,28.46,26.39,82.18,2.01,2.96,1.85,100.01
20041111,8.52,5.2781,3.03,2.4854,0.52,27.74,28.66,26.9,81.83,2.08,3.45,1.91,99.99
20041112,14.54,4.6217,1.7652,2.647,0.46,27.74,28.46,26.91,81.83,1.7,2.33,1.57,100.05
20041113,41.81,4.9601,1.8259,2.7418,0.49,27.44,28.08,26.63,86.39,2.96,4.33,2.66,100.04
20041114,28.0,4.5163,1.3106,2.8238,0.45,27.1,27.69,26.45,85.09,2.77,3.43,2.47,100.08
20041115,5.9,5.1595,2.8178,2.9582,0.51,26.84,27.21,26.55,83.82,2.2,2.83,1.96,100.02
20041116,13.05,4.0603,0.5141,2.8889,0.4,27.21,27.82,26.67,82.24,1.58,2.26,1.49,100.0
20041117,6.04,4.345,2.514,2.653,0.43,27.46,28.55,26.61,83.92,3.21,4.48,2.84,100.02
20041118,9.14,3.755,0.7949,2.5094,0.37,27.3,27.82,26.71,82.63,3.09,3.97,2.75,100.04
20041119,4.21,5.7288,4.2216,2.477,0.57,27.82,29.16,26.14,74.11,2.18,3.5,1.96,100.06
20041120,4.95,4.5634,0.9091,3.0595,0.45,27.75,28.93,26.95,77.43,1.87,3.31,1.67,100.04
20041121,13.46,3.2479,0.1961,2.395,0.32,26.47,26.96,25.82,88.61,4.99,6.67,4.32,100.1
20041122,4.74,4.8238,2.4881,2.5186,0.48,26.79,27.91,25.72,79.98,2.62,3.95,2.34,100.04
20041123,10.94,4.5331,1.9241,2.5202,0.45,26.56,26.93,26.1,86.08,3.53,3.94,3.11,99.99
20041124,13.32,3.4966,0.3602,2.4718,0.35,26.34,26.47,26.2,86.25,2.93,4.18,2.56,99.98
20041125,1.39,5.574,3.8251,2.5109,0.56,26.27,26.68,25.89,86.7,2.25,3.35,1.98,100.0
20041126,1.91,4.7038,1.3666,2.8973,0.47,26.84,27.64,25.8,80.44,1.58,3.57,1.41,100.04
20041127,10.54,5.2716,3.6034,2.2291,0.53,27.4,28.14,26.7,82.46,2.79,5.74,2.46,100.05
20041128,11.97,3.6677,0.2414,2.5934,0.37,26.5,26.75,26.24,88.14,3.71,5.4,3.24,100.19
20041129,1.94,4.8557,1.7474,2.8421,0.49,26.98,27.71,26.14,83.22,2.89,4.68,2.57,100.1
20041130,2.52,4.8622,1.9906,2.8848,0.49,26.96,27.39,26.64,84.22,2.78,3.22,2.44,100.02
20041201,5.37,4.8178,1.8026,2.7269,0.48,26.64,27.05,25.95,82.18,2.02,3.05,1.8,100.06
20041202,4.92,4.0586,0.6689,2.6551,0.41,26.51,26.93,26.0,85.31,2.58,4.15,2.27,100.17
20041203,2.57,5.1062,3.4073,2.4514,0.51,26.34,26.92,25.6,85.93,2.41,3.52,2.13,100.13
20041204,16.97,4.9726,2.2678,2.5939,0.5,26.43,26.82,26.01,85.33,2.43,3.89,2.13,100.13
20041205,11.01,4.5864,0.6086,3.1591,0.46,26.48,26.96,26.08,84.45,2.62,4.87,2.28,100.07
20041206,7.8,4.7386,1.2504,2.8601,0.48,26.51,26.94,26.09,84.75,3.71,4.73,3.24,100.19
20041207,0.83,4.0481,0.2897,3.0686,0.41,26.27,26.64,25.77,86.84,2.97,4.21,2.63,100.23
20041208,18.03,4.7873,3.0043,2.3623,0.48,26.68,27.65,25.52,82.01,2.43,3.69,2.16,100.13
20041209,10.66,4.9217,2.557,2.4542,0.5,26.29,26.68,25.92,86.05,2.04,2.98,1.78,100.1
20041210,5.13,4.7107,2.7096,2.3698,0.47,26.83,27.38,26.0,84.23,1.43,3.41,1.27,100.0
20041211,3.81,4.6493,2.1878,2.4895,0.47,26.97,27.19,26.57,87.18,4.43,5.04,3.79,100.01
20041212,6.57,4.1434,0.7656,2.7763,0.42,26.49,27.13,26.07,86.79,1.84,4.41,1.65,100.11
20041213,6.21,4.0104,1.1959,2.4799,0.4,26.73,28.12,25.87,82.79,1.55,3.92,1.39,100.03
20041214,24.91,3.3134,1.1405,2.2829,0.33,26.92,28.39,25.73,82.3,2.43,3.08,2.15,99.92
20041215,3.53,4.8331,3.289,2.2476,0.49,26.97,28.25,25.5,78.67,1.88,2.73,1.68,99.89
20041216,2.78,4.6788,2.8886,2.3935,0.47,27.73,28.94,27.11,79.56,2.64,4.39,2.29,99.93
20041217,12.15,5.0136,3.1822,2.4091,0.51,27.13,27.56,26.62,87.06,2.34,3.59,2.12,100.0
20041218,33.27,2.9467,0.3336,2.1271,0.3,26.65,26.97,26.14,88.92,3.88,5.21,3.41,99.98
20041219,39.1,4.1285,0.9343,2.7211,0.42,26.42,26.74,26.18,86.86,3.9,5.74,3.44,99.96
20041220,20.3,3.3439,0.0902,2.5507,0.34,26.62,27.28,26.18,82.3,3.41,5.77,2.99,99.95
20041221,2.88,4.6042,0.7594,3.145,0.46,26.78,27.3,25.98,80.05,1.99,2.8,1.79,99.91
20041222,8.16,3.8098,0.7346,2.7074,0.38,26.54,27.0,25.69,86.34,3.66,4.59,3.22,99.87
20041223,7.07,4.5845,1.4719,2.6594,0.46,26.5,27.12,25.49,87.45,4.46,6.65,3.88,99.89
20041224,10.13,4.5511,1.1258,2.8656,0.46,27.19,27.75,26.5,86.68,4.75,6.68,4.13,99.84
20041225,25.75,3.6929,0.971,2.381,0.37,26.49,27.32,25.91,88.44,2.69,5.1,2.43,99.9
20041226,23.64,3.9732,0.3036,2.8836,0.4,26.76,27.42,26.13,84.22,3.08,5.31,2.73,99.92
20041227,9.91,4.8816,2.4266,2.515,0.49,26.61,27.56,25.91,84.29,3.38,5.64,2.97,99.92
20041228,18.24,4.7582,2.0148,2.8214,0.48,26.16,26.82,25.65,88.63,2.79,4.78,2.5,99.97
20041229,14.86,4.649,1.6219,2.711,0.47,25.94,26.14,25.76,87.35,2.41,3.9,2.16,99.99
20041230,9.56,3.4954,0.1229,2.633,0.35,26.85,28.27,25.56,80.8,2.1,3.74,1.88,99.98
20041231,4.11,3.1877,0.2134,2.2514,0.32,26.98,28.16,26.28,81.53,1.95,2.62,1.75,100.04
20050101,7.84,3.0283,0.2899,2.0791,0.3,26.54,27.23,25.65,85.34,2.4,3.67,2.16,100.14
20050102,5.58,3.0977,0.227,2.1166,0.31,26.35,26.58,26.03,85.67,2.42,3.39,2.21,100.03
20050103,5.5,4.3591,1.6018,2.803,0.44,26.97,28.65,26.0,80.3,3.2,4.45,2.79,99.99
20050104,29.56,3.5494,1.7825,1.9517,0.36,26.68,27.29,26.16,86.31,3.41,4.64,3.01,100.05
20050105,55.11,2.5817,0.1382,1.9008,0.26,26.51,27.34,25.8,86.83,3.91,6.69,3.44,100.05
20050106,22.26,3.631,0.2484,2.683,0.36,26.3,27.04,25.81,87.48,4.14,5.07,3.62,100.11
20050107,19.19,4.8691,2.8342,2.7766,0.49,26.39,27.33,25.6,85.65,3.13,3.94,2.78,100.09
20050108,10.7,4.7537,0.8381,3.0684,0.47,26.4,26.95,25.61,86.13,3.61,4.0,3.17,100.05
20050109,11.48,3.5726,0.4214,2.4526,0.36,26.38,27.0,25.8,85.51,3.63,4.87,3.2,100.04
20050110,6.61,4.8302,2.2049,3.0391,0.48,26.77,27.54,25.76,86.56,4.08,5.58,3.57,100.05
20050111,1.54,5.7278,4.4395,2.2846,0.57,27.72,28.65,26.49,81.21,3.02,4.23,2.7,100.06
20050112,1.26,5.2646,3.7274,2.261,0.52,28.11,28.82,27.53,80.61,3.91,4.92,3.42,100.08
20050113,1.72,5.0453,3.205,2.375,0.5,27.93,28.71,27.34,83.47,4.77,5.22,4.13,99.99
20050114,1.77,4.5358,2.3016,2.3489,0.45,27.73,29.12,26.9,83.9,3.29,5.53,2.87,99.96
20050115,3.83,3.0679,0.799,2.0854,0.3,27.18,27.72,26.29,79.06,1.7,2.49,1.56,100.04
20050116,3.24,4.2732,3.0262,1.9512,0.42,28.06,29.31,27.17,74.57,1.81,3.36,1.6,100.01
20050117,0.74,4.4174,1.8384,2.3988,0.44,27.84,29.12,26.87,75.1,2.17,3.46,1.92,100.09
20050118,0.84,4.4621,2.5037,2.2344,0.44,26.82,27.55,25.9,78.44,2.34,4.53,2.06,100.17
20050119,0.46,4.6591,3.2542,2.1295,0.46,28.06,29.42,26.77,75.18,2.36,3.49,2.1,100.16
20050120,0.71,4.9586,2.772,2.4482,0.49,27.17,28.15,25.76,80.79,1.7,3.51,1.51,100.26
20050121,1.14,5.4547,3.0518,2.7562,0.54,28.46,29.67,27.43,71.96,2.41,4.65,2.11,100.28
20050122,0.17,5.4629,3.0698,2.6465,0.54,28.04,29.26,26.58,67.48,1.91,2.94,1.71,100.28
20050123,14.83,4.2862,1.9008,2.3686,0.42,28.0,29.02,27.01,73.38,2.45,3.23,2.17,100.19
20050124,5.9,5.143,2.4626,2.8368,0.5,27.63,28.71,26.8,79.21,2.62,3.93,2.33,100.15
20050125,0.31,4.6498,1.5252,2.7619,0.46,26.89,27.44,26.61,80.4,1.32,2.36,1.22,100.04
